Date,Province/State,Country/Region,Confirmed,Deaths,Recovered
2/4/20,,Italy,2,0,0
2/4/20,,Sweden,1,0,0
2/4/20,,Spain,1,0,0
2/4/20,South Australia,Australia,2,0,0
2/4/20,,Belgium,1,0,0
2/4/20,Ontario,Canada,3,0,0
2/4/20,Hubei,China,16678,479,522
2/4/20,,"Korea, South",16,0,0
2/4/20,France,France,6,0,0
2/4/20,Guangdong,China,813,0,30
2/4/20,Henan,China,675,2,27
2/4/20,Zhejiang,China,829,0,62
2/4/20,Hunan,China,593,0,31
2/4/20,Anhui,China,480,0,20
2/4/20,Jiangxi,China,476,0,20
2/4/20,Shandong,China,275,0,11
2/4/20,Jiangsu,China,308,0,12
2/4/20,Chongqing,China,366,2,9
2/4/20,Sichuan,China,282,1,14
2/4/20,Heilongjiang,China,155,2,4
2/4/20,Beijing,China,228,1,23
2/4/20,Shanghai,China,219,1,12
2/4/20,Hebei,China,126,1,4
2/4/20,Fujian,China,194,0,3
2/4/20,Guangxi,China,139,0,10
2/4/20,Shaanxi,China,142,0,2
2/4/20,Yunnan,China,122,0,5
2/4/20,Hainan,China,80,1,5
2/4/20,Guizhou,China,58,0,2
2/4/20,Tianjin,China,67,0,2
2/4/20,Shanxi,China,81,0,4
2/4/20,Gansu,China,57,0,4
2/4/20,Hong Kong,China,17,1,0
2/4/20,Liaoning,China,81,0,2
2/4/20,Jilin,China,42,0,1
2/4/20,Xinjiang,China,29,0,0
2/4/20,Inner Mongolia,China,35,0,1
2/4/20,Ningxia,China,34,0,1
2/4/20,,Taiwan*,11,0,0
2/4/20,,Vietnam,8,0,1
2/4/20,,Russia,2,0,0
2/4/20,Qinghai,China,15,0,0
2/4/20,Macau,China,10,0,0
2/4/20,Tibet,China,1,0,0
2/4/20,"Santa Clara County, CA",US,2,0,0
2/4/20,"Suffolk County, MA",US,1,0,0
2/4/20,"Orange County, CA",US,1,0,0
2/4/20,"Maricopa County, AZ",US,1,0,0
2/4/20,"San Benito, CA",US,2,0,0
2/4/20,"Los Angeles, CA",US,1,0,0
2/4/20,"King County, WA",US,1,0,0
2/4/20,"Cook County, IL",US,2,0,0
2/4/20,United Kingdom,United Kingdom,2,0,0
2/5/20,,Thailand,25,0,5
2/5/20,,Japan,22,0,1
2/5/20,,Singapore,28,0,0
2/5/20,,Nepal,1,0,0
2/5/20,,Malaysia,12,0,0
2/5/20,British Columbia,Canada,2,0,0
2/5/20,New South Wales,Australia,4,0,2
2/5/20,Victoria,Australia,4,0,0
2/5/20,Queensland,Australia,3,0,0
2/5/20,,Cambodia,1,0,0
2/5/20,,Sri Lanka,1,0,0
2/5/20,,Germany,12,0,0
2/5/20,,Finland,1,0,0
2/5/20,,United Arab Emirates,5,0,0
2/5/20,,Philippines,2,1,0
2/5/20,,India,3,0,0
2/5/20,,Italy,2,0,0
2/5/20,,Sweden,1,0,0
2/5/20,,Spain,1,0,0
2/5/20,South Australia,Australia,2,0,0
2/5/20,,Belgium,1,0,0
2/5/20,Ontario,Canada,3,0,0
2/5/20,Hubei,China,19665,549,633
2/5/20,,"Korea, South",19,0,0
2/5/20,France,France,6,0,0
2/5/20,Guangdong,China,895,0,49
2/5/20,Henan,China,764,2,47
2/5/20,Zhejiang,China,895,0,78
2/5/20,Hunan,China,661,0,54
2/5/20,Anhui,China,530,0,23
2/5/20,Jiangxi,China,548,0,27
2/5/20,Shandong,China,307,0,15
2/5/20,Jiangsu,China,341,0,23
2/5/20,Chongqing,China,389,2,15
2/5/20,Sichuan,China,301,1,24
2/5/20,Heilongjiang,China,190,2,7
2/5/20,Beijing,China,253,1,24
2/5/20,Shanghai,China,243,1,15
2/5/20,Hebei,China,135,1,6
2/5/20,Fujian,China,205,0,11
2/5/20,Guangxi,China,150,0,13
2/5/20,Shaanxi,China,165,0,6
2/5/20,Yunnan,China,128,0,5
2/5/20,Hainan,China,99,1,5
2/5/20,Guizhou,China,64,1,9
2/5/20,Tianjin,China,69,1,2
2/5/20,Shanxi,China,81,0,5
2/5/20,Gansu,China,62,0,6
2/5/20,Hong Kong,China,21,1,0
2/5/20,Liaoning,China,89,0,4
2/5/20,Jilin,China,54,0,2
2/5/20,Xinjiang,China,32,0,0
2/5/20,Inner Mongolia,China,42,0,3
2/5/20,Ningxia,China,34,0,1
2/5/20,,Taiwan*,11,0,0
2/5/20,,Vietnam,8,0,1
2/5/20,,Russia,2,0,0
2/5/20,Qinghai,China,17,0,3
2/5/20,Macau,China,10,0,0
2/5/20,Tibet,China,1,0,0
2/5/20,"Santa Clara County, CA",US,2,0,0
2/5/20,"Suffolk County, MA",US,1,0,0
2/5/20,"Orange County, CA",US,1,0,0
2/5/20,"Maricopa County, AZ",US,1,0,0
2/5/20,"San Benito, CA",US,2,0,0
2/5/20,"Los Angeles, CA",US,1,0,0
2/5/20,"King County, WA",US,1,0,0
2/5/20,"Cook County, IL",US,2,0,0
2/5/20,United Kingdom,United Kingdom,2,0,0
2/6/20,,Thailand,25,0,5
2/6/20,,Japan,45,0,1
2/6/20,,Singapore,28,0,0
2/6/20,,Nepal,1,0,0
2/6/20,,Malaysia,12,0,0
2/6/20,British Columbia,Canada,2,0,0
2/6/20,New South Wales,Australia,4,0,2
2/6/20,Victoria,Australia,4,0,0
2/6/20,Queensland,Australia,4,0,0
2/6/20,,Cambodia,1,0,0
2/6/20,,Sri Lanka,1,0,0
2/6/20,,Germany,12,0,0
2/6/20,,Finland,1,0,0
2/6/20,,United Arab Emirates,5,0,0
2/6/20,,Philippines,2,1,0
2/6/20,,India,3,0,0
2/6/20,,Italy,2,0,0
2/6/20,,Sweden,1,0,0
2/6/20,,Spain,1,0,0
2/6/20,South Australia,Australia,2,0,0
2/6/20,,Belgium,1,0,0
2/6/20,Ontario,Canada,3,0,0
2/6/20,Hubei,China,22112,618,817
2/6/20,,"Korea, South",23,0,0
2/6/20,France,France,6,0,0
2/6/20,Guangdong,China,970,0,69
2/6/20,Henan,China,851,2,56
2/6/20,Zhejiang,China,954,0,94
2/6/20,Hunan,China,711,0,81
2/6/20,Anhui,China,591,0,34
2/6/20,Jiangxi,China,600,0,37
2/6/20,Shandong,China,347,0,27
2/6/20,Jiangsu,China,373,0,34
2/6/20,Chongqing,China,411,2,24
2/6/20,Sichuan,China,321,1,31
2/6/20,Heilongjiang,China,227,3,8
2/6/20,Beijing,China,274,1,31
2/6/20,Shanghai,China,257,1,25
2/6/20,Hebei,China,157,1,13
2/6/20,Fujian,China,215,0,14
2/6/20,Guangxi,China,168,0,14
2/6/20,Shaanxi,China,173,0,9
2/6/20,Yunnan,China,133,0,7
2/6/20,Hainan,China,106,1,8
2/6/20,Guizhou,China,71,1,6
2/6/20,Tianjin,China,79,1,2
2/6/20,Shanxi,China,96,0,12
2/6/20,Gansu,China,62,0,6
2/6/20,Hong Kong,China,24,1,0
2/6/20,Liaoning,China,94,0,5
2/6/20,Jilin,China,59,0,4
2/6/20,Xinjiang,China,36,0,0
2/6/20,Inner Mongolia,China,46,0,4
2/6/20,Ningxia,China,40,0,1
2/6/20,,Taiwan*,16,0,1
2/6/20,,Vietnam,10,0,1
2/6/20,,Russia,2,0,0
2/6/20,Qinghai,China,18,0,3
2/6/20,Macau,China,10,0,1
2/6/20,Tibet,China,1,0,0
2/6/20,"Santa Clara County, CA",US,2,0,0
2/6/20,"Suffolk County, MA",US,1,0,0
2/6/20,"Orange County, CA",US,1,0,0
2/6/20,"Maricopa County, AZ",US,1,0,0
2/6/20,"San Benito, CA",US,2,0,0
2/6/20,"Los Angeles, CA",US,1,0,0
2/6/20,"King County, WA",US,1,0,0
2/6/20,"Cook County, IL",US,2,0,0
2/6/20,United Kingdom,United Kingdom,2,0,0
2/7/20,,Thailand,25,0,5
2/7/20,,Japan,25,0,1
2/7/20,,Singapore,30,0,0
2/7/20,,Nepal,1,0,0
2/7/20,,Malaysia,12,0,1
2/7/20,British Columbia,Canada,4,0,0
2/7/20,New South Wales,Australia,4,0,2
2/7/20,Victoria,Australia,4,0,0
2/7/20,Queensland,Australia,5,0,0
2/7/20,,Cambodia,1,0,0
2/7/20,,Sri Lanka,1,0,0
2/7/20,,Germany,13,0,0
2/7/20,,Finland,1,0,0
2/7/20,,United Arab Emirates,5,0,0
2/7/20,,Philippines,3,1,0
2/7/20,,India,3,0,0
2/7/20,,Italy,3,0,0
2/7/20,,Sweden,1,0,0
2/7/20,,Spain,1,0,0
2/7/20,South Australia,Australia,2,0,0
2/7/20,,Belgium,1,0,0
2/7/20,Ontario,Canada,3,0,0
2/7/20,Hubei,China,24953,699,1115
2/7/20,,"Korea, South",24,0,1
2/7/20,France,France,6,0,0
2/7/20,Guangdong,China,1034,1,88
2/7/20,Henan,China,914,3,86
2/7/20,Zhejiang,China,1006,0,123
2/7/20,Hunan,China,772,0,112
2/7/20,Anhui,China,665,0,47
2/7/20,Jiangxi,China,661,0,45
2/7/20,Shandong,China,386,0,37
2/7/20,Diamond Princess,Cruise Ship,61,0,0
2/7/20,Jiangsu,China,408,0,43
2/7/20,Chongqing,China,426,2,31
2/7/20,Sichuan,China,344,1,42
2/7/20,Heilongjiang,China,277,3,12
2/7/20,Beijing,China,297,1,33
2/7/20,Shanghai,China,277,1,30
2/7/20,Hebei,China,172,1,22
2/7/20,Fujian,China,224,0,20
2/7/20,Guangxi,China,172,0,17
2/7/20,Shaanxi,China,184,0,17
2/7/20,Yunnan,China,138,0,12
2/7/20,Hainan,China,117,2,10
2/7/20,Guizhou,China,81,1,6
2/7/20,Tianjin,China,81,1,2
2/7/20,Shanxi,China,104,0,15
2/7/20,Gansu,China,67,0,9
2/7/20,Hong Kong,China,25,1,0
2/7/20,Liaoning,China,99,0,7
2/7/20,Jilin,China,65,1,4
2/7/20,Xinjiang,China,39,0,0
2/7/20,Inner Mongolia,China,50,0,5
2/7/20,Ningxia,China,43,0,5
2/7/20,,Taiwan*,16,0,1
2/7/20,,Vietnam,10,0,1
2/7/20,,Russia,2,0,0
2/7/20,Qinghai,China,18,0,3
2/7/20,Macau,China,10,0,1
2/7/20,Tibet,China,1,0,0
2/7/20,"Santa Clara County, CA",US,2,0,0
2/7/20,"Suffolk County, MA",US,1,0,0
2/7/20,"Orange County, CA",US,1,0,0
2/7/20,"Maricopa County, AZ",US,1,0,0
2/7/20,"San Benito, CA",US,2,0,0
2/7/20,"Los Angeles, CA",US,1,0,0
2/7/20,"King County, WA",US,1,0,0
2/7/20,"Cook County, IL",US,2,0,0
2/7/20,United Kingdom,United Kingdom,3,0,0
2/8/20,,Thailand,32,0,10
2/8/20,,Japan,25,0,1
2/8/20,,Singapore,33,0,2
2/8/20,,Nepal,1,0,0
2/8/20,,Malaysia,16,0,1
2/8/20,British Columbia,Canada,4,0,0
2/8/20,New South Wales,Australia,4,0,2
2/8/20,Victoria,Australia,4,0,0
2/8/20,Queensland,Australia,5,0,0
2/8/20,,Cambodia,1,0,0
2/8/20,,Sri Lanka,1,0,1
2/8/20,,Germany,13,0,0
2/8/20,,Finland,1,0,0
2/8/20,,United Arab Emirates,7,0,0
2/8/20,,Philippines,3,1,0
2/8/20,,India,3,0,0
2/8/20,,Italy,3,0,0
2/8/20,,Sweden,1,0,0
2/8/20,,Spain,1,0,0
2/8/20,South Australia,Australia,2,0,0
2/8/20,,Belgium,1,0,0
2/8/20,Ontario,Canada,3,0,0
2/8/20,Hubei,China,27100,780,1439
2/8/20,,"Korea, South",24,0,1
2/8/20,France,France,11,0,0
2/8/20,Guangdong,China,1095,1,112
2/8/20,Henan,China,981,4,116
2/8/20,Zhejiang,China,1048,0,175
2/8/20,Hunan,China,803,1,156
2/8/20,Anhui,China,733,0,59
2/8/20,Jiangxi,China,698,0,55
2/8/20,Shandong,China,416,0,44
2/8/20,Diamond Princess,Cruise Ship,61,0,0
2/8/20,Jiangsu,China,439,0,51
2/8/20,Chongqing,China,428,2,39
2/8/20,Sichuan,China,364,1,60
2/8/20,Heilongjiang,China,295,5,13
2/8/20,Beijing,China,315,2,34
2/8/20,Shanghai,China,286,1,41
2/8/20,Hebei,China,195,1,30
2/8/20,Fujian,China,239,0,24
2/8/20,Guangxi,China,183,0,17
2/8/20,Shaanxi,China,195,0,20
2/8/20,Yunnan,China,138,0,17
2/8/20,Hainan,China,124,2,14
2/8/20,Guizhou,China,89,1,7
2/8/20,Tianjin,China,88,1,4
2/8/20,Shanxi,China,115,0,21
2/8/20,Gansu,China,79,1,12
2/8/20,Hong Kong,China,26,1,0
2/8/20,Liaoning,China,105,0,8
2/8/20,Jilin,China,69,1,4
2/8/20,Xinjiang,China,42,0,0
2/8/20,Inner Mongolia,China,52,0,5
2/8/20,Ningxia,China,45,0,15
2/8/20,,Taiwan*,17,0,1
2/8/20,,Vietnam,13,0,1
2/8/20,,Russia,2,0,0
2/8/20,Qinghai,China,18,0,3
2/8/20,Macau,China,10,0,1
2/8/20,Tibet,China,1,0,0
2/8/20,"Santa Clara County, CA",US,2,0,0
2/8/20,"Suffolk County, MA",US,1,0,0
2/8/20,"Orange County, CA",US,1,0,0
2/8/20,"Maricopa County, AZ",US,1,0,0
2/8/20,"San Benito, CA",US,2,0,0
2/8/20,"Los Angeles, CA",US,1,0,0
2/8/20,"King County, WA",US,1,0,0
2/8/20,"Cook County, IL",US,2,0,0
2/8/20,United Kingdom,United Kingdom,3,0,0
2/9/20,,Thailand,32,0,10
2/9/20,,Japan,26,0,1
2/9/20,,Singapore,40,0,2
2/9/20,,Nepal,1,0,0
2/9/20,,Malaysia,16,0,1
2/9/20,British Columbia,Canada,4,0,0
2/9/20,New South Wales,Australia,4,0,2
2/9/20,Victoria,Australia,4,0,0
2/9/20,Queensland,Australia,5,0,0
2/9/20,,Cambodia,1,0,0
2/9/20,,Sri Lanka,1,0,1
2/9/20,,Germany,14,0,0
2/9/20,,Finland,1,0,0
2/9/20,,United Arab Emirates,7,0,0
2/9/20,,Philippines,3,1,0
2/9/20,,India,3,0,0
2/9/20,,Italy,3,0,0
2/9/20,,Sweden,1,0,0
2/9/20,,Spain,2,0,0
2/9/20,South Australia,Australia,2,0,0
2/9/20,,Belgium,1,0,0
2/9/20,Ontario,Canada,3,0,0
2/9/20,Hubei,China,29631,871,1795
2/9/20,,"Korea, South",25,0,3
2/9/20,France,France,11,0,0
2/9/20,Guangdong,China,1131,1,141
2/9/20,Henan,China,1033,6,153
2/9/20,Zhejiang,China,1075,0,201
2/9/20,Hunan,China,838,1,186
2/9/20,Anhui,China,779,1,72
2/9/20,Jiangxi,China,740,0,73
2/9/20,Shandong,China,444,1,63
2/9/20,Diamond Princess,Cruise Ship,64,0,0
2/9/20,Jiangsu,China,468,0,71
2/9/20,Chongqing,China,468,2,51
2/9/20,Sichuan,China,386,1,71
2/9/20,Heilongjiang,China,307,6,14
2/9/20,Beijing,China,326,2,37
2/9/20,Shanghai,China,293,1,44
2/9/20,Hebei,China,206,2,34
2/9/20,Fujian,China,250,0,35
2/9/20,Guangxi,China,195,1,18
2/9/20,Shaanxi,China,208,0,25
2/9/20,Yunnan,China,141,0,18
2/9/20,Hainan,China,131,3,19
2/9/20,Guizhou,China,99,1,7
2/9/20,Tianjin,China,91,1,4
2/9/20,Shanxi,China,119,0,25
2/9/20,Gansu,China,83,2,16
2/9/20,Hong Kong,China,29,1,0
2/9/20,Liaoning,China,107,0,12
2/9/20,Jilin,China,78,1,12
2/9/20,Xinjiang,China,45,0,0
2/9/20,Inner Mongolia,China,54,0,5
2/9/20,Ningxia,China,45,0,13
2/9/20,,Taiwan*,18,0,1
2/9/20,,Vietnam,13,0,1
2/9/20,,Russia,2,0,0
2/9/20,Qinghai,China,18,0,3
2/9/20,Macau,China,10,0,1
2/9/20,Tibet,China,1,0,0
2/9/20,"Santa Clara County, CA",US,2,0,0
2/9/20,"Suffolk County, MA",US,1,0,0
2/9/20,"Orange County, CA",US,1,0,0
2/9/20,"Maricopa County, AZ",US,1,0,0
2/9/20,"San Benito, CA",US,2,0,0
2/9/20,"Los Angeles, CA",US,1,0,0
2/9/20,"King County, WA",US,1,0,1
2/9/20,"Cook County, IL",US,2,0,2
2/9/20,United Kingdom,United Kingdom,3,0,0
2/10/20,,Thailand,32,0,10
2/10/20,,Japan,26,0,4
2/10/20,,Singapore,45,0,2
2/10/20,,Nepal,1,0,0
2/10/20,,Malaysia,18,0,1
2/10/20,British Columbia,Canada,4,0,0
2/10/20,New South Wales,Australia,4,0,2
2/10/20,Victoria,Australia,4,0,0
2/10/20,Queensland,Australia,5,0,0
2/10/20,,Cambodia,1,0,0
2/10/20,,Sri Lanka,1,0,1
2/10/20,,Germany,14,0,0
2/10/20,,Finland,1,0,0
2/10/20,,United Arab Emirates,8,0,0
2/10/20,,Philippines,3,1,0
2/10/20,,India,3,0,0
2/10/20,,Italy,3,0,0
2/10/20,,Sweden,1,0,0
2/10/20,,Spain,2,0,0
2/10/20,South Australia,Australia,2,0,0
2/10/20,,Belgium,1,0,0
2/10/20,Ontario,Canada,3,0,0
2/10/20,Hubei,China,31728,974,2222
2/10/20,,"Korea, South",27,0,3
2/10/20,France,France,11,0,0
2/10/20,Guangdong,China,1159,1,167
2/10/20,Henan,China,1073,6,191
2/10/20,Zhejiang,China,1092,0,242
2/10/20,Hunan,China,879,1,208
2/10/20,Anhui,China,830,3,88
2/10/20,Jiangxi,China,771,1,105
2/10/20,Shandong,China,466,1,66
2/10/20,Diamond Princess,Cruise Ship,135,0,0
2/10/20,Jiangsu,China,492,0,81
2/10/20,Chongqing,China,486,2,66
2/10/20,Sichuan,China,405,1,80
2/10/20,Heilongjiang,China,331,7,30
2/10/20,Beijing,China,337,2,44
2/10/20,Shanghai,China,299,1,48
2/10/20,Hebei,China,218,2,41
2/10/20,Fujian,China,261,0,39
2/10/20,Guangxi,China,210,1,24
2/10/20,Shaanxi,China,213,0,30
2/10/20,Yunnan,China,149,0,19
2/10/20,Hainan,China,138,3,19
2/10/20,Guizhou,China,109,1,10
2/10/20,Tianjin,China,95,1,8
2/10/20,Shanxi,China,119,0,25
2/10/20,Gansu,China,83,2,17
2/10/20,Hong Kong,China,38,1,0
2/10/20,Liaoning,China,108,0,13
2/10/20,Jilin,China,80,1,13
2/10/20,Xinjiang,China,49,0,0
2/10/20,Inner Mongolia,China,58,0,5
2/10/20,Ningxia,China,49,0,13
2/10/20,,Taiwan*,18,0,1
2/10/20,,Vietnam,14,0,1
2/10/20,,Russia,2,0,0
2/10/20,Qinghai,China,18,0,3
2/10/20,Macau,China,10,0,1
2/10/20,Tibet,China,1,0,0
2/10/20,"Santa Clara County, CA",US,2,0,0
2/10/20,"Suffolk County, MA",US,1,0,0
2/10/20,"Orange County, CA",US,1,0,0
2/10/20,"Maricopa County, AZ",US,1,0,0
2/10/20,"San Benito, CA",US,2,0,0
2/10/20,"Los Angeles, CA",US,1,0,0
2/10/20,"King County, WA",US,1,0,1
2/10/20,"Cook County, IL",US,2,0,2
2/10/20,United Kingdom,United Kingdom,8,0,0
2/11/20,,Thailand,33,0,10
2/11/20,,Japan,26,0,9
2/11/20,,Singapore,47,0,9
2/11/20,,Nepal,1,0,0
2/11/20,,Malaysia,18,0,3
2/11/20,British Columbia,Canada,4,0,0
2/11/20,New South Wales,Australia,4,0,2
2/11/20,Victoria,Australia,4,0,0
2/11/20,Queensland,Australia,5,0,0
2/11/20,,Cambodia,1,0,0
2/11/20,,Sri Lanka,1,0,1
2/11/20,,Germany,16,0,0
2/11/20,,Finland,1,0,0
2/11/20,,United Arab Emirates,8,0,0
2/11/20,,Philippines,3,1,0
2/11/20,,India,3,0,0
2/11/20,,Italy,3,0,0
2/11/20,,Sweden,1,0,0
2/11/20,,Spain,2,0,0
2/11/20,South Australia,Australia,2,0,0
2/11/20,,Belgium,1,0,0
2/11/20,Ontario,Canada,3,0,0
2/11/20,Hubei,China,33366,1068,2639
2/11/20,,"Korea, South",28,0,3
2/11/20,France,France,11,0,0
2/11/20,Guangdong,China,1177,1,212
2/11/20,Henan,China,1105,7,218
2/11/20,Zhejiang,China,1117,0,270
2/11/20,Hunan,China,912,1,247
2/11/20,Anhui,China,860,4,105
2/11/20,Jiangxi,China,804,1,128
2/11/20,Shandong,China,487,1,80
2/11/20,Diamond Princess,Cruise Ship,135,0,0
2/11/20,Jiangsu,China,515,0,93
2/11/20,Chongqing,China,505,3,79
2/11/20,Sichuan,China,417,1,85
2/11/20,Heilongjiang,China,360,8,28
2/11/20,Beijing,China,342,3,48
2/11/20,Shanghai,China,303,1,52
2/11/20,Hebei,China,239,2,48
2/11/20,Fujian,China,267,0,45
2/11/20,Guangxi,China,215,1,33
2/11/20,Shaanxi,China,219,0,32
2/11/20,Yunnan,China,153,0,20
2/11/20,Hainan,China,144,3,20
2/11/20,Guizhou,China,127,1,17
2/11/20,Tianjin,China,106,2,10
2/11/20,Shanxi,China,124,0,30
2/11/20,Gansu,China,86,2,24
2/11/20,Hong Kong,China,49,1,0
2/11/20,Liaoning,China,111,0,19
2/11/20,Jilin,China,81,1,18
2/11/20,Xinjiang,China,55,0,3
2/11/20,Inner Mongolia,China,58,0,5
2/11/20,Ningxia,China,53,0,22
2/11/20,,Taiwan*,18,0,1
2/11/20,,Vietnam,15,0,6
2/11/20,,Russia,2,0,0
2/11/20,Qinghai,China,18,0,5
2/11/20,Macau,China,10,0,1
2/11/20,Tibet,China,1,0,0
2/11/20,"Santa Clara County, CA",US,2,0,0
2/11/20,"Suffolk County, MA",US,1,0,0
2/11/20,"Orange County, CA",US,1,0,0
2/11/20,"Maricopa County, AZ",US,1,0,0
2/11/20,"San Diego County, CA",US,1,0,0
2/11/20,"San Benito, CA",US,2,0,0
2/11/20,"Los Angeles, CA",US,1,0,0
2/11/20,"King County, WA",US,1,0,1
2/11/20,"Cook County, IL",US,2,0,2
2/11/20,United Kingdom,United Kingdom,8,0,0
2/12/20,,Thailand,33,0,10
2/12/20,,Japan,28,0,9
2/12/20,,Singapore,50,0,15
2/12/20,,Nepal,1,0,1
2/12/20,,Malaysia,18,0,3
2/12/20,British Columbia,Canada,4,0,0
2/12/20,New South Wales,Australia,4,0,2
2/12/20,Victoria,Australia,4,0,0
2/12/20,Queensland,Australia,5,0,0
2/12/20,,Cambodia,1,0,1
2/12/20,,Sri Lanka,1,0,1
2/12/20,,Germany,16,0,0
2/12/20,,Finland,1,0,1
2/12/20,,United Arab Emirates,8,0,1
2/12/20,,Philippines,3,1,1
2/12/20,,India,3,0,0
2/12/20,,Italy,3,0,0
2/12/20,,Sweden,1,0,0
2/12/20,,Spain,2,0,0
2/12/20,South Australia,Australia,2,0,0
2/12/20,,Belgium,1,0,0
2/12/20,Ontario,Canada,3,0,1
2/12/20,Hubei,China,33366,1068,2686
2/12/20,,"Korea, South",28,0,7
2/12/20,France,France,11,0,2
2/12/20,Guangdong,China,1219,1,275
2/12/20,Henan,China,1135,8,246
2/12/20,Zhejiang,China,1131,0,321
2/12/20,Hunan,China,946,2,304
2/12/20,Anhui,China,889,4,127
2/12/20,Jiangxi,China,844,1,152
2/12/20,Shandong,China,497,2,92
2/12/20,Diamond Princess,Cruise Ship,175,0,0
2/12/20,Jiangsu,China,543,0,125
2/12/20,Chongqing,China,518,3,102
2/12/20,Sichuan,China,436,1,92
2/12/20,Heilongjiang,China,378,8,31
2/12/20,Beijing,China,352,3,56
2/12/20,Shanghai,China,311,1,57
2/12/20,Hebei,China,251,2,54
2/12/20,Fujian,China,272,0,53
2/12/20,Guangxi,China,222,1,32
2/12/20,Shaanxi,China,225,0,43
2/12/20,Yunnan,China,154,0,26
2/12/20,Hainan,China,157,4,27
2/12/20,Guizhou,China,133,1,18
2/12/20,Tianjin,China,112,2,11
2/12/20,Shanxi,China,126,0,33
2/12/20,Gansu,China,87,2,31
2/12/20,Hong Kong,China,50,1,1
2/12/20,Liaoning,China,116,1,20
2/12/20,Jilin,China,83,1,22
2/12/20,Xinjiang,China,59,0,3
2/12/20,Inner Mongolia,China,60,0,6
2/12/20,Ningxia,China,58,0,24
2/12/20,,Taiwan*,18,0,1
2/12/20,,Vietnam,15,0,6
2/12/20,,Russia,2,0,2
2/12/20,Qinghai,China,18,0,9
2/12/20,Macau,China,10,0,2
2/12/20,Tibet,China,1,0,1
2/12/20,"Santa Clara County, CA",US,2,0,0
2/12/20,"Suffolk County, MA",US,1,0,0
2/12/20,"Orange County, CA",US,1,0,0
2/12/20,"Maricopa County, AZ",US,1,0,0
2/12/20,"San Diego County, CA",US,1,0,0
2/12/20,"San Benito, CA",US,2,0,0
2/12/20,"Los Angeles, CA",US,1,0,0
2/12/20,"King County, WA",US,1,0,1
2/12/20,"Cook County, IL",US,2,0,2
2/12/20,United Kingdom,United Kingdom,9,0,1
2/13/20,,Thailand,33,0,12
2/13/20,,Japan,28,1,9
2/13/20,,Singapore,58,0,15
2/13/20,,Nepal,1,0,1
2/13/20,,Malaysia,19,0,3
2/13/20,British Columbia,Canada,4,0,0
2/13/20,New South Wales,Australia,4,0,4
2/13/20,Victoria,Australia,4,0,4
2/13/20,Queensland,Australia,5,0,0
2/13/20,,Cambodia,1,0,1
2/13/20,,Sri Lanka,1,0,1
2/13/20,,Germany,16,0,1
2/13/20,,Finland,1,0,1
2/13/20,,United Arab Emirates,8,0,1
2/13/20,,Philippines,3,1,1
2/13/20,,India,3,0,0
2/13/20,,Italy,3,0,0
2/13/20,,Sweden,1,0,0
2/13/20,,Spain,2,0,0
2/13/20,South Australia,Australia,2,0,0
2/13/20,,Belgium,1,0,0
2/13/20,Ontario,Canada,3,0,1
2/13/20,Hubei,China,48206,1310,3459
2/13/20,,"Korea, South",28,0,7
2/13/20,France,France,11,0,2
2/13/20,Guangdong,China,1241,2,314
2/13/20,Henan,China,1169,10,296
2/13/20,Zhejiang,China,1145,0,360
2/13/20,Hunan,China,968,2,339
2/13/20,Anhui,China,910,5,157
2/13/20,Jiangxi,China,872,1,170
2/13/20,Shandong,China,509,2,105
2/13/20,Diamond Princess,Cruise Ship,175,0,0
2/13/20,Jiangsu,China,570,0,139
2/13/20,Chongqing,China,529,4,128
2/13/20,Sichuan,China,451,1,104
2/13/20,Heilongjiang,China,395,9,33
2/13/20,Beijing,China,366,3,69
2/13/20,Shanghai,China,315,1,62
2/13/20,Hebei,China,265,3,68
2/13/20,Fujian,China,279,0,57
2/13/20,Guangxi,China,222,2,33
2/13/20,Shaanxi,China,229,0,46
2/13/20,Yunnan,China,156,0,27
2/13/20,Hainan,China,157,4,30
2/13/20,Guizhou,China,135,1,27
2/13/20,Tianjin,China,119,3,21
2/13/20,Shanxi,China,126,0,36
2/13/20,Gansu,China,90,2,39
2/13/20,Hong Kong,China,53,1,1
2/13/20,Liaoning,China,117,1,22
2/13/20,Jilin,China,84,1,24
2/13/20,Xinjiang,China,63,1,6
2/13/20,Inner Mongolia,China,61,0,6
2/13/20,Ningxia,China,64,0,24
2/13/20,,Taiwan*,18,0,1
2/13/20,,Vietnam,16,0,7
2/13/20,,Russia,2,0,2
2/13/20,Qinghai,China,18,0,11
2/13/20,Macau,China,10,0,3
2/13/20,Tibet,China,1,0,1
2/13/20,"Santa Clara County, CA",US,2,0,0
2/13/20,"Suffolk County, MA",US,1,0,0
2/13/20,"Orange County, CA",US,1,0,0
2/13/20,"Maricopa County, AZ",US,1,0,0
2/13/20,"San Diego County, CA",US,2,0,0
2/13/20,"San Benito, CA",US,2,0,0
2/13/20,"Los Angeles, CA",US,1,0,0
2/13/20,"King County, WA",US,1,0,1
2/13/20,"Cook County, IL",US,2,0,2
2/13/20,United Kingdom,United Kingdom,9,0,1
2/14/20,,Thailand,33,0,12
2/14/20,,Japan,29,1,9
2/14/20,,Singapore,67,0,17
2/14/20,,Nepal,1,0,1
2/14/20,,Malaysia,19,0,3
2/14/20,British Columbia,Canada,4,0,0
2/14/20,New South Wales,Australia,4,0,4
